h1_freq_sum,h1_freq_mean,h1_freq_median,h1_freq_std,h1_freq_min,h1_freq_max,h1_freq_first,h1_freq_last,h1_active_month_count,h1_zero_month_count,h1_nonzero_month_count,h1_freq_slope,h1_freq_log_slope,h1_freq_first_to_last_diff,h1_freq_first_to_last_ratio,h1_freq_last_to_max_ratio,h1_freq_early_mean,h1_freq_late_mean,h1_freq_late_to_early_ratio,h1_peak_value,h1_peak_month,h1_time_to_peak,h1_post_peak_slope,h1_post_peak_log_slope,h1_post_peak_decay_rate,h1_peak_sharpness,h1_peak_count,h1_longest_active_streak,h1_current_active_streak,h1_retention_ratio,h1_late_activity_ratio,h1_revival_count,h1_has_revival,h1_freq_entropy,h1_freq_gini,h1_freq_cv,h1_freq_burstiness,h1_freq_autocorr_lag1
8320.0,8320.0,8320.0,0.0,8320.0,8320.0,8320.0,8320.0,1.0,0.0,1.0,0.0,0.0,0.0,0.999999999998798,0.999999999998798,8320.0,0.0,0.0,8320.0,1.0,0.0,0.0,0.0,0.0,0.999999999998798,0.0,1.0,1.0,0.999999999998798,0.999999999998798,0.0,0.0,0.0,-2.404076937523314e-12,0.0,0.0,0.0
324.0,324.0,324.0,0.0,324.0,324.0,324.0,324.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999691358,0.9999999999691358,324.0,0.0,0.0,324.0,1.0,0.0,0.0,0.0,0.0,0.9999999999691358,0.0,1.0,1.0,0.9999999999691358,0.9999999999691358,0.0,0.0,0.0,-6.17284001691587e-11,0.0,0.0,0.0
316.0,316.0,316.0,0.0,316.0,316.0,316.0,316.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999683544,0.9999999999683544,316.0,0.0,0.0,316.0,1.0,0.0,0.0,0.0,0.0,0.9999999999683544,0.0,1.0,1.0,0.9999999999683544,0.9999999999683544,0.0,0.0,0.0,-6.329115009862107e-11,0.0,0.0,0.0
2710.0,2710.0,2710.0,0.0,2710.0,2710.0,2710.0,2710.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99999999999631,0.99999999999631,2710.0,0.0,0.0,2710.0,1.0,0.0,0.0,0.0,0.0,0.99999999999631,0.0,1.0,1.0,0.99999999999631,0.99999999999631,0.0,0.0,0.0,-7.380096533893266e-12,0.0,0.0,0.0
5978.0,5978.0,5978.0,0.0,5978.0,5978.0,5978.0,5978.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999983272,0.9999999999983272,5978.0,0.0,0.0,5978.0,1.0,0.0,0.0,0.0,0.0,0.9999999999983272,0.0,1.0,1.0,0.9999999999983272,0.9999999999983272,0.0,0.0,0.0,-3.3455460624054467e-12,0.0,0.0,0.0
987.0,987.0,987.0,0.0,987.0,987.0,987.0,987.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999898683,0.9999999999898683,987.0,0.0,0.0,987.0,1.0,0.0,0.0,0.0,0.0,0.9999999999898683,0.0,1.0,1.0,0.9999999999898683,0.9999999999898683,0.0,0.0,0.0,-2.0263346556248507e-11,0.0,0.0,0.0
32.0,32.0,32.0,0.0,32.0,32.0,32.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999996875,0.9999999996875,32.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.9999999996875,0.0,1.0,1.0,0.9999999996875,0.9999999996875,0.0,0.0,0.0,-6.250000517127319e-10,0.0,0.0,0.0
72.0,72.0,72.0,0.0,72.0,72.0,72.0,72.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999998611112,0.9999999998611112,72.0,0.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,0.9999999998611112,0.0,1.0,1.0,0.9999999998611112,0.9999999998611112,0.0,0.0,0.0,-2.7777757871660924e-10,0.0,0.0,0.0
22393.0,22393.0,22393.0,0.0,22393.0,22393.0,22393.0,22393.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999995534,0.9999999999995534,22393.0,0.0,0.0,22393.0,1.0,0.0,0.0,0.0,0.0,0.9999999999995534,0.0,1.0,1.0,0.9999999999995534,0.9999999999995534,0.0,0.0,0.0,-8.93285445613401e-13,0.0,0.0,0.0
62485.0,62485.0,62485.0,0.0,62485.0,62485.0,62485.0,62485.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99999999999984,0.99999999999984,62485.0,0.0,0.0,62485.0,1.0,0.0,0.0,0.0,0.0,0.99999999999984,0.0,1.0,1.0,0.99999999999984,0.99999999999984,0.0,0.0,0.0,-3.199662756969701e-13,0.0,0.0,0.0
30302.0,30302.0,30302.0,0.0,30302.0,30302.0,30302.0,30302.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999996699,0.9999999999996699,30302.0,0.0,0.0,30302.0,1.0,0.0,0.0,0.0,0.0,0.9999999999996699,0.0,1.0,1.0,0.9999999999996699,0.9999999999996699,0.0,0.0,0.0,-6.601386104421181e-13,0.0,0.0,0.0
307.0,307.0,307.0,0.0,307.0,307.0,307.0,307.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999674267,0.9999999999674267,307.0,0.0,0.0,307.0,1.0,0.0,0.0,0.0,0.0,0.9999999999674267,0.0,1.0,1.0,0.9999999999674267,0.9999999999674267,0.0,0.0,0.0,-6.514655481737464e-11,0.0,0.0,0.0
5674.0,5674.0,5674.0,0.0,5674.0,5674.0,5674.0,5674.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999982376,0.9999999999982376,5674.0,0.0,0.0,5674.0,1.0,0.0,0.0,0.0,0.0,0.9999999999982376,0.0,1.0,1.0,0.9999999999982376,0.9999999999982376,0.0,0.0,0.0,-3.524736058579947e-12,0.0,0.0,0.0
148.0,148.0,148.0,0.0,148.0,148.0,148.0,148.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999324324,0.9999999999324324,148.0,0.0,0.0,148.0,1.0,0.0,0.0,0.0,0.0,0.9999999999324324,0.0,1.0,1.0,0.9999999999324324,0.9999999999324324,0.0,0.0,0.0,-1.3513523633434943e-10,0.0,0.0,0.0
